Date, Close
08/12/1999,10789.39
10/12/1999,10417.06
11/12/1999,10769.32
02/01/2000,11041.05
03/01/2000,10137.93
05/01/2000,10811.78
06/01/2000,10652.2
08/01/2000,10606.95
09/01/2000,11238.78
11/01/2000,10899.47
12/01/2000,10373.54
02/02/2000,11003.2
03/02/2000,10164.92
05/02/2000,10731.12
06/02/2000,10794.76
08/02/2000,10687.53
10/02/2000,10700.13
11/02/2000,10880.51
01/03/2000,11357.51
02/03/2000,11013.44
03/03/2000,10367.2
04/03/2000,11221.93
05/03/2000,10480.13
07/03/2000,10560.67
08/03/2000,10706.58
10/03/2000,10719.74
11/03/2000,10817.95
01/04/2000,10997.93
02/04/2000,10963.8
04/04/2000,11164.84
05/04/2000,10412.49
08/04/2000,10767.75
10/04/2000,10784.48
12/04/2000,10560.1
01/05/2000,11122.65
04/05/2000,11033.92
05/05/2000,10577.86
06/05/2000,10815.3
07/05/2000,10483.6
09/05/2000,11260.61
10/05/2000,10724.92
12/05/2000,10898.72
01/06/2000,11253.26
03/06/2000,10170.5
04/06/2000,11114.27
06/06/2000,10735.57
07/06/2000,10481.47
09/06/2000,11310.64
10/06/2000,10596.54
11/06/2000,10977.21
12/06/2000,10664.38
01/07/2000,11522.56
02/07/2000,10905.79
03/07/2000,9796.03
04/07/2000,11111.48
06/07/2000,10812.86
07/07/2000,10635.98
08/07/2000,10867.01
09/07/2000,11259.87
11/07/2000,10952.18
12/07/2000,10617.36
02/08/2000,10957.6
03/08/2000,9856.53
05/08/2000,10603.63
06/08/2000,10668.72
08/08/2000,10976.89
09/08/2000,11220.65
11/08/2000,10907.06
12/08/2000,10712.91
02/09/2000,10699.16
03/09/2000,10010.73
05/09/2000,10536.75
06/09/2000,10614.06
08/09/2000,10905.83
10/09/2000,10568.43
11/09/2000,10834.25
01/10/2000,11572.2
02/10/2000,10643.63
03/10/2000,9928.82
04/10/2000,11186.56
05/10/2000,10367.78
07/10/2000,10646.58
08/10/2000,10908.76
10/10/2000,10524.4
11/10/2000,10602.95
01/11/2000,11511.08
02/11/2000,10425.21
04/11/2000,11287.08
05/11/2000,10545.97
07/11/2000,10727.19
08/11/2000,11027.8
09/11/2000,11195.49
10/11/2000,10413.79
12/11/2000,10725.8
01/12/2000,11551.1
04/12/2000,11125.13
05/12/2000,10609.37
06/12/2000,10564.21
07/12/2000,10783.76
09/12/2000,11233.23
10/12/2000,10034.58
12/12/2000,10768.27
02/01/2001,10983.63
03/01/2001,10450.14
05/01/2001,10898.34
06/01/2001,10990.41
08/01/2001,10510.01
10/01/2001,8836.83
11/01/2001,9263.9
01/02/2001,10646.15
02/02/2001,10864.1
03/02/2001,10466.31
04/02/2001,9777.93
05/02/2001,10876.68
07/02/2001,10593.72
08/02/2001,10551.18
10/02/2001,8950.59
11/02/2001,9323.54
01/03/2001,10945.75
04/03/2001,9485.71
05/03/2001,10796.65
07/03/2001,10571.11
08/03/2001,10512.78
10/03/2001,9123.78
12/03/2001,9763.96
01/04/2001,10912.41
04/04/2001,9515.42
05/04/2001,10951.24
06/04/2001,11061.52
09/04/2001,9997.49
10/04/2001,9060.88
12/04/2001,9893.84
01/05/2001,10662.01
02/05/2001,10965.85
03/05/2001,10562.3
04/05/2001,9918.05
06/05/2001,11175.84
07/05/2001,10479.86
09/05/2001,10033.27
10/05/2001,9119.77
11/05/2001,9441.03
12/05/2001,10114.29
02/06/2001,10957.42
03/06/2001,10591.22
04/06/2001,9791.09
06/06/2001,11070.24
07/06/2001,10252.68
08/06/2001,10401.31
09/06/2001,9840.84
11/06/2001,9591.12
12/06/2001,10099.14
02/07/2001,10946.72
03/07/2001,10729.6
05/07/2001,10935.17
06/07/2001,11090.74
08/07/2001,10458.74
09/07/2001,9605.85
11/07/2001,9554.37
12/07/2001,10049.46
01/08/2001,10621.35
02/08/2001,10880.55
03/08/2001,10858.25
05/08/2001,10883.51
06/08/2001,10977
08/08/2001,10293.5
10/08/2001,9067.94
11/08/2001,9587.52
01/09/2001,10572.55
02/09/2001,10781.45
03/09/2001,10644.62
04/09/2001,9845.15
05/09/2001,10866.98
07/09/2001,10299.4
08/09/2001,10298.56
10/09/2001,9052.44
11/09/2001,9608
01/10/2001,10604.27
04/10/2001,10102.74
05/10/2001,10910.44
07/10/2001,10175.64
08/10/2001,10416.25
09/10/2001,9605.51
10/10/2001,9240.86
12/10/2001,9921.45
01/11/2001,10609.55
04/11/2001,10013.47
05/11/2001,10821.31
06/11/2001,10922.09
07/11/2001,10241.02
10/11/2001,9410.45
12/11/2001,9888.37
01/12/2001,10525.38
02/12/2001,10946.77
03/12/2001,10208.25
04/12/2001,10126.94
06/12/2001,10948.38
07/12/2001,10478.99
10/12/2001,9344.16
11/12/2001,9554.37
12/12/2001,9894.81
02/01/2002,9907.26
03/01/2002,10368.86
04/01/2002,10362.7
05/01/2002,10059.63
07/01/2002,9109.79
08/01/2002,8506.62
10/01/2002,7938.79
11/01/2002,8517.64
01/02/2002,10073.4
04/02/2002,10313.71
05/02/2002,10091.87
07/02/2002,9007.75
08/02/2002,8313.13
10/02/2002,7755.61
12/02/2002,8862.57
01/03/2002,10172.14
04/03/2002,10198.29
05/03/2002,10006.63
06/03/2002,9709.79
07/03/2002,9054.97
09/03/2002,8308.05
10/03/2002,7717.19
12/03/2002,8742.93
01/04/2002,10259.74
02/04/2002,9687.09
03/04/2002,10586.82
04/04/2002,10235.17
06/04/2002,9687.84
09/04/2002,8425.12
10/04/2002,7528.4
11/04/2002,8571.6
12/04/2002,8737.85
02/05/2002,9685.43
03/05/2002,10433.41
04/05/2002,10271.64
06/05/2002,9796.8
07/05/2002,9379.5
08/05/2002,8043.63
09/05/2002,8283.7
11/05/2002,8678.27
12/05/2002,8623.28
02/06/2002,9653.39
03/06/2002,10574.29
05/06/2002,9808.04
06/06/2002,9624.64
08/06/2002,8274.09
09/06/2002,8427.2
11/06/2002,8771.01
12/06/2002,8645.77
01/07/2002,10197.05
02/07/2002,9625.44
03/07/2002,10525.37
05/07/2002,9836.55
06/07/2002,9589.67
08/07/2002,8456.15
10/07/2002,7422.84
11/07/2002,8586.24
01/08/2002,10150.55
02/08/2002,9744.24
03/08/2002,10572.49
04/08/2002,10249.08
05/08/2002,10141.83
07/08/2002,9274.9
08/08/2002,8712.02
10/08/2002,7501.49
11/08/2002,8537.13
01/09/2002,10094.09
04/09/2002,10208.67
05/09/2002,10037.42
07/09/2002,9096.09
08/09/2002,8745.45
09/09/2002,8519.38
10/09/2002,7286.27
12/09/2002,8473.41
01/10/2002,10067.86
04/10/2002,10381.73
05/10/2002,9939.92
06/10/2002,9645.4
07/10/2002,8813.5
09/10/2002,8602.61
10/10/2002,7533.95
12/10/2002,8574.26
01/11/2002,9987.53
02/11/2002,9884.78
03/11/2002,10611.24
04/11/2002,10176.08
06/11/2002,9517.26
07/11/2002,8801.53
09/11/2002,8581.17
10/11/2002,7850.29
11/11/2002,8358.95
12/11/2002,8589.14
02/12/2002,9863.74
03/12/2002,10632.35
04/12/2002,10190.82
06/12/2002,9617.71
07/12/2002,8684.53
08/12/2002,8688.89
09/12/2002,8379.41
11/12/2002,8386
12/12/2002,8538.4
04/01/2003,8069.86
05/01/2003,8454.25
07/01/2003,9040.95
08/01/2003,9153.97
10/01/2003,9469.2
12/01/2003,9899.05
01/02/2003,8607.52
04/02/2003,8285.06
05/02/2003,8582.68
06/02/2003,8897.81
07/02/2003,9142.84
09/02/2003,9523.27
10/02/2003,9487.8
12/02/2003,9853.64
01/03/2003,8601.69
02/03/2003,8109.82
03/03/2003,7837.86
04/03/2003,8240.38
06/03/2003,8922.95
07/03/2003,9070.21
09/03/2003,9568.46
10/03/2003,9572.31
11/03/2003,9858.46
12/03/2003,9873.42
02/04/2003,8013.29
03/04/2003,7704.87
04/04/2003,8277.15
06/04/2003,9038.98
08/04/2003,9186.04
09/04/2003,9587.9
11/04/2003,9838.83
12/04/2003,9930.82
02/05/2003,7985.18
03/05/2003,7775.6
05/05/2003,8531.57
06/05/2003,9041.3
08/05/2003,9036.32
09/05/2003,9503.34
11/05/2003,9820.83
12/05/2003,9862.68
01/06/2003,8773.57
02/06/2003,7929.3
03/06/2003,7673.99
05/06/2003,8588.36
06/06/2003,9062.79
08/06/2003,9061.74
10/06/2003,9594.98
11/06/2003,9856.97
01/07/2003,8740.59
02/07/2003,7864.23
03/07/2003,7740.03
04/07/2003,8300.41
05/07/2003,8560.63
07/07/2003,9216.79
08/07/2003,9126.45
10/07/2003,9654.61
11/07/2003,9809.79
01/08/2003,8595.31
04/08/2003,8298.92
05/08/2003,8491.22
07/08/2003,9223.09
08/08/2003,9191.09
09/08/2003,9586.29
10/08/2003,9630.9
12/08/2003,9965.27
01/09/2003,8776.18
04/09/2003,8197.94
05/09/2003,8604.6
06/09/2003,8980
07/09/2003,9156.21
09/09/2003,9507.2
10/09/2003,9680.01
12/09/2003,9923.42
01/10/2003,8784.89
02/10/2003,7920.11
03/10/2003,7568.18
04/10/2003,8221.33
06/10/2003,9054.89
07/10/2003,9036.04
09/10/2003,9420.46
10/10/2003,9674.68
11/10/2003,9756.53
12/10/2003,9921.86
02/11/2003,7843.11
03/11/2003,7524.06
04/11/2003,8203.41
06/11/2003,9183.22
07/11/2003,9119.59
08/11/2003,9217.35
09/11/2003,9459.76
11/11/2003,9737.79
12/11/2003,10008.16
02/12/2003,7758.17
03/12/2003,7552.07
05/12/2003,8726.73
06/12/2003,9196.55
08/12/2003,9310.06
09/12/2003,9471.55
11/12/2003,9848.83
12/12/2003,10042.16
03/01/2004,10678.14
04/01/2004,10373.33
06/01/2004,10202.65
07/01/2004,10334.16
09/01/2004,10168.46
10/01/2004,10192.65
11/01/2004,10054.39
12/01/2004,10590.22
01/02/2004,10409.85
02/02/2004,10499.18
03/02/2004,10591.48
04/02/2004,10470.59
06/02/2004,10262.97
07/02/2004,10282.83
08/02/2004,10179.16
09/02/2004,10290.28
11/02/2004,10035.73
12/02/2004,10585.12
02/03/2004,10505.18
03/03/2004,10593.11
05/03/2004,10314
06/03/2004,10195.91
08/03/2004,10120.24
09/03/2004,10260.2
11/03/2004,10137.05
12/03/2004,10592.21
02/04/2004,10470.74
03/04/2004,10588
05/04/2004,10317.2
06/04/2004,10242.82
08/04/2004,10126.51
10/04/2004,10216.54
11/04/2004,10314.76
01/05/2004,10544.07
02/05/2004,10495.55
03/05/2004,10595.55
04/05/2004,10558.37
05/05/2004,10310.95
08/05/2004,9963.03
10/05/2004,10177.68
11/05/2004,10387.54
01/06/2004,10538.66
02/06/2004,10593.03
04/06/2004,10570.81
05/06/2004,10241.26
07/06/2004,10219.34
08/06/2004,9815.33
10/06/2004,10239.92
12/06/2004,10547.06
01/07/2004,10529.03
04/07/2004,10480.15
05/07/2004,10117.34
06/07/2004,10391.08
07/07/2004,10240.29
09/07/2004,10342.79
10/07/2004,10125.4
12/07/2004,10440.58
01/08/2004,10592.44
03/08/2004,10529.48
04/08/2004,10442.03
06/08/2004,10432.52
07/08/2004,10171.56
09/08/2004,10313.36
10/08/2004,10055.2
11/08/2004,10391.31
12/08/2004,10494.23
01/09/2004,10458.89
02/09/2004,10579.03
03/09/2004,10456.96
06/09/2004,10368.44
07/09/2004,10213.22
08/09/2004,9814.66
09/09/2004,10289.1
11/09/2004,10386.37
12/09/2004,10552.82
02/10/2004,10613.85
03/10/2004,10296.89
05/10/2004,9990.02
06/10/2004,10410.1
08/10/2004,9944.67
09/10/2004,10313.07
11/10/2004,10385.48
12/10/2004,10543.22
02/11/2004,10737.7
03/11/2004,10128.38
05/11/2004,10019.47
08/11/2004,9938.32
10/11/2004,10081.97
11/11/2004,10469.84
01/12/2004,10485.18
02/12/2004,10694.07
03/12/2004,10240.08
04/12/2004,10515.56
05/12/2004,10045.16
07/12/2004,10238.22
08/12/2004,9814.59
10/12/2004,10077.18
11/12/2004,10539.01
02/01/2005,10551.94
03/01/2005,10830
04/01/2005,10404.3
06/01/2005,10549.87
07/01/2005,10303.44
08/01/2005,10623.15
09/01/2005,10459.63
11/01/2005,10406.77
12/01/2005,10912.57
02/02/2005,10596.79
03/02/2005,10811.97
05/02/2005,10251.7
06/02/2005,10553.49
08/02/2005,10683.74
09/02/2005,10447.37
11/02/2005,10472.73
12/02/2005,10877.51
01/03/2005,10729.43
02/03/2005,10593.1
03/03/2005,10833.03
05/03/2005,10256.95
06/03/2005,10460.97
08/03/2005,10697.59
10/03/2005,10535.48
11/03/2005,10522.59
01/04/2005,10630.78
02/04/2005,10716.13
03/04/2005,10940.55
04/04/2005,10421.14
05/04/2005,10384.64
08/04/2005,10610.1
10/04/2005,10441.11
11/04/2005,10530.76
01/05/2005,10597.83
04/05/2005,10458.46
05/05/2005,10340.38
07/05/2005,10371.8
08/05/2005,10558.03
10/05/2005,10317.36
12/05/2005,10835.01
01/06/2005,10622.88
04/06/2005,10486.02
05/06/2005,10345.4
06/06/2005,10467.03
07/06/2005,10270.68
09/06/2005,10589.24
10/06/2005,10287.1
12/06/2005,10856.86
01/07/2005,10603.96
02/07/2005,10715.76
03/07/2005,10936.86
04/07/2005,10546.32
06/07/2005,10483.07
07/07/2005,10302.29
09/07/2005,10633.5
10/07/2005,10292.31
11/07/2005,10586.23
12/07/2005,10810.91
02/08/2005,10724.63
03/08/2005,10912.62
04/08/2005,10461.34
06/08/2005,10476.86
07/08/2005,10449.14
08/08/2005,10536.93
09/08/2005,10595.93
11/08/2005,10539.72
12/08/2005,10755.12
02/09/2005,10664.11
03/09/2005,10805.62
05/09/2005,10384.34
06/09/2005,10503.02
08/09/2005,10615.67
09/09/2005,10678.56
11/09/2005,10546.21
12/09/2005,10778.58
01/10/2005,10621.03
02/10/2005,10749.61
03/10/2005,10851.51
05/10/2005,10281.11
06/10/2005,10512.63
08/10/2005,10594.41
10/10/2005,10238.76
11/10/2005,10640.1
01/11/2005,10556.22
02/11/2005,10796.01
03/11/2005,10774.36
04/11/2005,10448.56
05/11/2005,10300.25
07/11/2005,10519.72
08/11/2005,10685.89
10/11/2005,10253.17
11/11/2005,10686.04
01/12/2005,10617.78
04/12/2005,10507.97
05/12/2005,10189.48
07/12/2005,10513.89
08/12/2005,10600.31
09/12/2005,10682.94
10/12/2005,10216.91
12/12/2005,10767.77
02/01/2006,10953.95
03/01/2006,11053.53
05/01/2006,11343.29
06/01/2006,11260.28
08/01/2006,11125.73
09/01/2006,11464.15
11/01/2006,12031.02
12/01/2006,12194.13
02/02/2006,10851.98
03/02/2006,11025.51
05/02/2006,11416.45
06/02/2006,11247.87
08/02/2006,11199.93
10/02/2006,11670.35
11/02/2006,12018.54
01/03/2006,10847.41
02/03/2006,10793.62
03/03/2006,11021.59
04/03/2006,11144.94
05/03/2006,11400.28
07/03/2006,11228.02
08/03/2006,11242.59
10/03/2006,11727.34
11/03/2006,11986.04
01/04/2006,10880.15
04/04/2006,11203.85
05/04/2006,11438.86
08/04/2006,11240.35
10/04/2006,11850.61
12/04/2006,12283.85
01/05/2006,10882.15
04/05/2006,11239.55
05/05/2006,11577.74
06/05/2006,11048.72
07/05/2006,11151.82
09/05/2006,11469.28
10/05/2006,11866.69
12/05/2006,12331.6
01/06/2006,10959.31
02/06/2006,10798.27
03/06/2006,10958.59
04/06/2006,11216.5
06/06/2006,11002.14
07/06/2006,11225.3
09/06/2006,11406.2
10/06/2006,11850.21
11/06/2006,12105.55
12/06/2006,12309.25
02/07/2006,10749.76
03/07/2006,10980.69
04/07/2006,11120.04
06/07/2006,10930.9
07/07/2006,11090.67
08/07/2006,11219.38
09/07/2006,11331.44
11/07/2006,12156.77
12/07/2006,12278.41
02/08/2006,10858.62
03/08/2006,11005.74
05/08/2006,11584.54
06/08/2006,10938.82
08/08/2006,11173.59
09/08/2006,11392.11
11/08/2006,12176.54
12/08/2006,12307.49
01/09/2006,11011.9
02/09/2006,10883.35
03/09/2006,10972.28
05/09/2006,11639.77
06/09/2006,10891.92
08/09/2006,11076.18
10/09/2006,11857.81
11/09/2006,12103.3
01/10/2006,11011.58
02/10/2006,10919.05
03/10/2006,11076.34
04/10/2006,11141.33
05/10/2006,11642.65
07/10/2006,11103.55
08/10/2006,11124.37
10/10/2006,11867.17
11/10/2006,12108.43
01/11/2006,11043.44
04/11/2006,11089.63
05/11/2006,11500.73
07/11/2006,11134.77
08/11/2006,11088.03
09/11/2006,11396.84
10/11/2006,11852.13
12/11/2006,12328.48
01/12/2006,10962.36
04/12/2006,11129.97
05/12/2006,11380.99
06/12/2006,10792.58
07/12/2006,11013.18
09/12/2006,11498.09
10/12/2006,11947.7
12/12/2006,12315.58
02/01/2007,12673.68
03/01/2007,12234.34
05/01/2007,13136.14
06/01/2007,13668.11
08/01/2007,13362.37
10/01/2007,14087.55
11/01/2007,13567.87
02/02/2007,12653.49
03/02/2007,12114.1
04/02/2007,12382.3
05/02/2007,13211.88
07/02/2007,13535.43
08/02/2007,13463.33
10/02/2007,14047.31
11/02/2007,13595.1
01/03/2007,12474.52
04/03/2007,12510.3
05/03/2007,13241.38
07/03/2007,13577.3
08/03/2007,13181.91
10/03/2007,13968.05
12/03/2007,13314.57
01/04/2007,12480.69
04/04/2007,12530.05
05/04/2007,13264.62
06/04/2007,13676.32
09/04/2007,13448.86
10/04/2007,13974.31
12/04/2007,13248.73
01/05/2007,12398.01
02/05/2007,12661.74
03/05/2007,12050.41
04/05/2007,12560.2
06/05/2007,13595.46
07/05/2007,13565.84
09/05/2007,13305.47
10/05/2007,14066.01
11/05/2007,13543.4
12/05/2007,13444.96
02/06/2007,12666.31
03/06/2007,12207.59
06/06/2007,13465.67
07/06/2007,13611.68
08/06/2007,13468.78
09/06/2007,13363.35
11/06/2007,13660.94
12/06/2007,13619.89
02/07/2007,12666.87
03/07/2007,12192.45
05/07/2007,13312.97
06/07/2007,13266.73
08/07/2007,13504.3
09/07/2007,13113.38
11/07/2007,13300.02
12/07/2007,13625.58
01/08/2007,12423.49
02/08/2007,12637.63
03/08/2007,12260.7
05/08/2007,13309.07
06/08/2007,13424.39
08/08/2007,13657.86
10/08/2007,14043.73
11/08/2007,13266.29
01/09/2007,12416.6
02/09/2007,12580.83
03/09/2007,12276.32
04/09/2007,12569.14
05/09/2007,13362.87
07/09/2007,13649.97
08/09/2007,13270.68
10/09/2007,14164.53
11/09/2007,13042.74
01/10/2007,12442.16
04/10/2007,12573.85
05/10/2007,13215.13
07/10/2007,13501.7
08/10/2007,13239.54
09/10/2007,13127.85
10/10/2007,14078.69
12/10/2007,13727.03
01/11/2007,12514.98
04/11/2007,12484.62
05/11/2007,13326.22
06/11/2007,13424.96
07/11/2007,13577.87
09/11/2007,13308.39
10/11/2007,14015.12
12/11/2007,13432.77
01/12/2007,12556.08
02/12/2007,12552.55
03/12/2007,12318.62
04/12/2007,12552.96
06/12/2007,13295.01
07/12/2007,13861.73
09/12/2007,13291.65
10/12/2007,14093.08
11/12/2007,12987.55
12/12/2007,13473.9
02/01/2008,12743.19
04/01/2008,12654.36
05/01/2008,13010
07/01/2008,11382.26
08/01/2008,11326.32
10/01/2008,10831.07
12/01/2008,8149.09
01/02/2008,13043.96
04/02/2008,12605.83
05/02/2008,13058.2
06/02/2008,12503.82
07/02/2008,11215.51
09/02/2008,11516.92
10/02/2008,10482.85
12/02/2008,8419.09
01/03/2008,13056.72
03/03/2008,12258.9
04/03/2008,12626.03
06/03/2008,12402.85
07/03/2008,11288.54
09/03/2008,11532.88
10/03/2008,10325.38
11/03/2008,9319.83
12/03/2008,8591.69
01/04/2008,12800.18
02/04/2008,12635.16
03/04/2008,12213.8
04/04/2008,12609.42
06/04/2008,12390.48
08/04/2008,11284.15
09/04/2008,11188.23
11/04/2008,9625.28
12/04/2008,8376.24
02/05/2008,12265.13
03/05/2008,12254.99
05/05/2008,12969.54
06/05/2008,12604.45
08/05/2008,11615.77
09/05/2008,11220.96
11/05/2008,9139.27
12/05/2008,8635.42
02/06/2008,12200.1
03/06/2008,12040.39
05/06/2008,13020.83
06/06/2008,12209.81
08/06/2008,11656.07
10/06/2008,9955.5
11/06/2008,8695.79
01/07/2008,12827.49
02/07/2008,12247
03/07/2008,11893.69
04/07/2008,12612.43
05/07/2008,12814.35
07/07/2008,11231.96
08/07/2008,11431.43
10/07/2008,9447.11
11/07/2008,8943.81
01/08/2008,12589.07
02/08/2008,12182.13
04/08/2008,12576.44
05/08/2008,12866.78
07/08/2008,11384.21
08/08/2008,11734.32
09/08/2008,11510.74
10/08/2008,9258.1
12/08/2008,8934.18
01/09/2008,12735.31
04/09/2008,12527.26
05/09/2008,12745.88
06/09/2008,12280.32
07/09/2008,11147.44
09/09/2008,11230.73
10/09/2008,8579.19
12/09/2008,8691.33
01/10/2008,12853.09
03/10/2008,11740.15
04/10/2008,12581.98
06/10/2008,12289.76
07/10/2008,11229.02
09/10/2008,11268.92
10/10/2008,8451.19
11/10/2008,8870.54
12/10/2008,8761.42
01/11/2008,12606.3
02/11/2008,12240.01
03/11/2008,12156.81
04/11/2008,12325.42
06/11/2008,12083.77
07/11/2008,11100.54
08/11/2008,11782.35
09/11/2008,11433.71
11/11/2008,8693.96
12/11/2008,8565.09
02/12/2008,12373.41
03/12/2008,12110.24
05/12/2008,12876.31
06/12/2008,12141.58
08/12/2008,11642.47
09/12/2008,11421.99
11/12/2008,8282.66
12/12/2008,8629.68
04/01/2009,7761.6
05/01/2009,8212.41
06/01/2009,8721.44
07/01/2009,8504.06
09/01/2009,9310.6
10/01/2009,9509.28
12/01/2009,10471.58
01/02/2009,9034.69
02/02/2009,7936.83
03/02/2009,6763.29
04/02/2009,7978.08
06/02/2009,8740.87
07/02/2009,8280.74
09/02/2009,9280.67
10/02/2009,9487.67
11/02/2009,9789.44
12/02/2009,10452.68
02/03/2009,8078.36
03/03/2009,6726.02
04/03/2009,8017.59
06/03/2009,8675.28
08/03/2009,9286.56
09/03/2009,9344.61
11/03/2009,9771.91
12/03/2009,10366.15
02/04/2009,7956.66
03/04/2009,6875.84
05/04/2009,8426.74
06/04/2009,8750.24
08/04/2009,9320.19
09/04/2009,9441.27
11/04/2009,9802.14
12/04/2009,10388.9
01/05/2009,8952.89
02/05/2009,8063.07
03/05/2009,6594.44
05/05/2009,8410.65
06/05/2009,8763.13
08/05/2009,9280.97
10/05/2009,9599.75
11/05/2009,10005.96
01/06/2009,9015.1
02/06/2009,8280.59
03/06/2009,6626.94
04/06/2009,7975.85
05/06/2009,8512.28
07/06/2009,8324.87
08/06/2009,9256.26
10/06/2009,9731.25
11/06/2009,10023.42
01/07/2009,8769.7
04/07/2009,7789.56
05/07/2009,8409.85
07/07/2009,8163.6
08/07/2009,9370.07
10/07/2009,9725.58
12/07/2009,10390.11
01/08/2009,8742.46
04/08/2009,7837.11
05/08/2009,8574.65
06/08/2009,8764.49
07/08/2009,8178.41
09/08/2009,9497.34
10/08/2009,9786.87
12/08/2009,10285.97
01/09/2009,8599.18
02/09/2009,8270.87
03/09/2009,6547.05
04/09/2009,8083.38
06/09/2009,8763.06
07/09/2009,8183.17
09/09/2009,9547.22
10/09/2009,9864.94
11/09/2009,10226.94
12/09/2009,10337.05
02/10/2009,7888.88
03/10/2009,6926.49
06/10/2009,8739.02
07/10/2009,8146.52
08/10/2009,9337.95
09/10/2009,9627.48
11/10/2009,10246.97
12/10/2009,10405.83
02/11/2009,7939.53
03/11/2009,6930.4
05/11/2009,8418.77
06/11/2009,8770.92
08/11/2009,9241.45
09/11/2009,9605.41
11/11/2009,10291.26
12/11/2009,10471.5
01/12/2009,8473.97
02/12/2009,7932.76
03/12/2009,7170.06
05/12/2009,8469.11
06/12/2009,8799.26
08/12/2009,9361.61
10/12/2009,9885.8
11/12/2009,10197.47
02/01/2010,10185.53
03/01/2010,10403.79
04/01/2010,10927.07
06/01/2010,10024.02
07/01/2010,9732.53
09/01/2010,10269.47
10/01/2010,10829.68
11/01/2010,11124.62
12/01/2010,11255.78
02/02/2010,10296.85
03/02/2010,10405.98
06/02/2010,10249.54
07/02/2010,9686.48
08/02/2010,10674.38
09/02/2010,10320.1
11/02/2010,11188.72
12/02/2010,11362.41
02/03/2010,10270.55
03/03/2010,10396.76
05/03/2010,11151.83
06/03/2010,10255.28
08/03/2010,10636.38
09/03/2010,10447.93
11/03/2010,11215.13
12/03/2010,11382.09
01/04/2010,10583.96
02/04/2010,10002.18
03/04/2010,10444.14
05/04/2010,10926.77
06/04/2010,9931.97
08/04/2010,10680.43
10/04/2010,10751.27
11/04/2010,11434.84
01/05/2010,10572.02
02/05/2010,10012.23
03/05/2010,10566.2
04/05/2010,10973.55
05/05/2010,10868.12
08/05/2010,10674.98
10/05/2010,10944.72
11/05/2010,11444.08
01/06/2010,10573.68
04/06/2010,10969.99
05/06/2010,10520.32
07/06/2010,9743.62
08/06/2010,10653.56
10/06/2010,10967.65
12/06/2010,11362.19
01/07/2010,10606.86
04/07/2010,10897.52
05/07/2010,10380.43
06/07/2010,9816.49
07/07/2010,10018.28
09/07/2010,10340.69
10/07/2010,10948.58
12/07/2010,11359.16
01/08/2010,10618.19
02/08/2010,9908.39
03/08/2010,10552.52
04/08/2010,10927.07
06/08/2010,9939.98
07/08/2010,10138.99
09/08/2010,10387.01
10/08/2010,11006.48
11/08/2010,11406.84
12/08/2010,11372.48
02/09/2010,10058.64
03/09/2010,10564.38
04/09/2010,10997.35
06/09/2010,9899.25
07/09/2010,10198.03
08/09/2010,10698.75
09/09/2010,10415.24
11/09/2010,11346.75
12/09/2010,11370.06
02/10/2010,10038.38
03/10/2010,10567.33
05/10/2010,10785.14
06/10/2010,10172.53
08/10/2010,10644.25
09/10/2010,10462.77
11/10/2010,11357.04
12/10/2010,11410.32
01/11/2010,10663.99
02/11/2010,10144.19
03/11/2010,10611.84
05/11/2010,10748.26
06/11/2010,10211.07
08/11/2010,10378.83
10/11/2010,11010.34
11/11/2010,11283.1
01/12/2010,10627.26
02/12/2010,10099.14
03/12/2010,10624.69
04/12/2010,11005.97
05/12/2010,10896.91
07/12/2010,10216.27
08/12/2010,10319.95
10/12/2010,11020.4
11/12/2010,11192.58
02/01/2011,12040.16
03/01/2011,12058.02
04/01/2011,12376.72
06/01/2011,12290.14
07/01/2011,12582.77
08/01/2011,12132.49
09/01/2011,11493.57
11/01/2011,11657.96
12/01/2011,12020.03
02/02/2011,12041.97
03/02/2011,12066.8
05/02/2011,12807.36
06/02/2011,12248.55
08/02/2011,11866.62
09/02/2011,11240.26
11/02/2011,11836.04
12/02/2011,12019.42
01/03/2011,11670.75
02/03/2011,12062.26
03/03/2011,12258.2
05/03/2011,12807.51
06/03/2011,12151.26
08/03/2011,11896.44
10/03/2011,10655.3
11/03/2011,12044.47
01/04/2011,11691.18
02/04/2011,12092.15
03/04/2011,12169.88
04/04/2011,12400.03
05/04/2011,12723.58
08/04/2011,11383.68
10/04/2011,10808.71
11/04/2011,11983.24
01/05/2011,11722.89
04/05/2011,12393.9
05/05/2011,12584.17
07/05/2011,12569.87
08/05/2011,11444.61
10/05/2011,10939.95
12/05/2011,12097.83
01/06/2011,11697.31
04/06/2011,12426.75
05/06/2011,12638.74
06/06/2011,12089.96
07/06/2011,12626.02
09/06/2011,11139.3
10/06/2011,11123.33
12/06/2011,12150.13
01/07/2011,11674.76
02/07/2011,12161.63
03/07/2011,12090.03
04/07/2011,12409.49
06/07/2011,12070.81
07/07/2011,12719.49
09/07/2011,11414.86
10/07/2011,11103.12
11/07/2011,12068.39
12/07/2011,12196.37
02/08/2011,12233.15
03/08/2011,12214.38
04/08/2011,12380.05
06/08/2011,12048.94
07/08/2011,12657.2
08/08/2011,10809.85
09/08/2011,11295.81
11/08/2011,12170.18
12/08/2011,11997.7
02/09/2011,12239.89
03/09/2011,12213.09
05/09/2011,12684.68
06/09/2011,12124.36
08/09/2011,11239.77
